0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,54,50,55,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,54,50,58,67,59,50,55,0,0,0,0,0,0
0,0,0,0,0,0,0,53,0,0,0,0,0,51,0,0,0,0,0,0
0,0,0,0,0,0,0,53,0,66,0,66,0,51,0,0,0,0,0,0
0,0,0,0,0,0,0,53,0,0,0,0,0,51,0,0,0,0,0,0
0,0,0,0,0,0,0,53,0,66,0,66,0,51,0,0,0,0,0,0
0,0,0,0,0,0,0,53,0,0,0,0,0,51,0,0,0,0,0,0
0,0,0,0,0,0,0,57,52,61,69,60,52,56,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,57,52,56,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
