0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,54,50,50,55,54,50,50,55,0,0,0,0,0,0,0
0,0,0,0,0,53,67,66,51,53,67,66,51,0,0,0,0,0,0,0
0,0,0,0,0,53,0,66,59,58,0,66,59,55,0,0,0,0,0,0
0,0,0,54,50,58,0,66,67,66,0,66,67,51,0,0,0,0,1,0
0,0,0,53,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0
0,0,0,57,52,61,0,66,0,66,0,66,0,59,50,55,0,0,0,0
0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,51,0,0,0,0
0,0,0,0,0,53,69,66,0,66,69,66,0,60,52,56,0,0,0,0
0,0,0,0,0,57,61,66,0,60,61,66,0,51,0,0,0,0,0,0
0,0,0,0,0,0,53,66,69,51,53,66,69,51,0,0,0,0,0,0
0,0,0,0,0,0,57,52,52,56,57,52,52,56,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
