0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,4,0,2,1,5,0,0,1,1,1,1,0,0
0,0,0,0,1,5,2,3,5,2,2,4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,2,2,4,5,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,4,2,3,2,2,2,4,0,0,0,0,0,0
0,0,0,0,0,0,1,2,0,5,1,5,1,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
