0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,99,3,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,97,2,5,4,2,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,0,0,99,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,0,0,98,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,3,2,2,4,2,99,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,98,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,0,99,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,96,3,5,2,2,3,2,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,98,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,0,0,98,0,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5,4,2,5,3,4,97,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,99,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,0,96,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,5,4,2,5,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
